appprocesstime,average_speed,countedcars,deviceid
2020-11-07T00:00:00Z,84.12500000000004,6400,MS974
2020-11-07T00:00:00Z,54.999999999999986,4680,MS975
2020-11-07T00:00:00Z,42.93852459016393,9760,MS976
2020-11-07T00:00:00Z,30.81516587677726,8440,MS977
2020-11-07T00:00:00Z,21.290000000000003,8000,MS979
2020-11-07T00:00:00Z,51.99999999999999,760,MS980
2020-11-07T00:00:00Z,23.912280701754383,2280,MS981
2020-11-07T00:00:00Z,33.025157232704395,6360,MS982
2020-11-07T00:00:00Z,27.884615384615387,4160,MS983
2020-11-07T00:00:00Z,33.731481481481474,4320,MS984
2020-11-07T00:00:00Z,21.11111111111111,1080,MS985
2020-11-07T00:00:00Z,25.872727272727268,8800,MS986
2020-11-07T00:00:00Z,26.810126582278475,6320,MS987
2020-11-07T00:00:00Z,24.1375,3200,MS988
2020-11-07T00:00:00Z,34.693396226415096,8480,MS989
2020-11-08T00:00:00Z,72.0,880,MS1001
2020-11-08T00:00:00Z,91.31188118811882,8080,MS106
2020-11-08T00:00:00Z,31.833333333333332,240,MS107
2020-11-08T00:00:00Z,94.23529411764707,7480,MS108
2020-11-08T00:00:00Z,62.0,640,MS109
2020-11-08T00:00:00Z,90.32843137254899,8160,MS110
2020-11-08T00:00:00Z,51.882352941176464,680,MS111
2020-11-08T00:00:00Z,90.994708994709,7560,MS112
2020-11-08T00:00:00Z,44.8,400,MS113
2020-11-08T00:00:00Z,95.39690721649484,7760,MS114
2020-11-08T00:00:00Z,61.0,880,MS115
2020-11-08T00:00:00Z,93.44696969696969,5280,MS116
2020-11-08T00:00:00Z,53.0,160,MS117
2020-11-08T00:00:00Z,98.71590909090911,7040,MS118
2020-11-08T00:00:00Z,58.05714285714288,1400,MS119
2020-11-08T00:00:00Z,94.23255813953489,5160,MS120
2020-11-08T00:00:00Z,40.42857142857143,280,MS121
2020-11-08T00:00:00Z,95.73446327683615,7080,MS122
2020-11-08T00:00:00Z,39.0,80,MS123
2020-11-08T00:00:00Z,127.89130434782606,3680,MS124
2020-11-08T00:00:00Z,56.21818181818182,2200,MS125
2020-11-08T00:00:00Z,73.40236686390536,6760,MS126
2020-11-08T00:00:00Z,84.57500000000002,4800,MS127
2020-11-08T00:00:00Z,89.35384615384615,2600,MS128
2020-11-08T00:00:00Z,82.08181818181819,4400,MS129
2020-11-08T00:00:00Z,74.35869565217389,3680,MS130
2020-11-08T00:00:00Z,47.542857142857144,1400,MS131
2020-11-08T00:00:00Z,55.36842105263156,1520,MS132
2020-11-08T00:00:00Z,80.59130434782607,4600,MS133
2020-11-08T00:00:00Z,0.0,0,MS134
2020-11-08T00:00:00Z,73.54545454545453,440,MS140
2020-11-08T00:00:00Z,91.3125,2560,MS141
2020-11-08T00:00:00Z,90.22666666666666,3000,MS142
2020-11-08T00:00:00Z,0.0,0,MS143
2020-11-08T00:00:00Z,93.21917808219177,2920,MS144
2020-11-08T00:00:00Z,52.0,360,MS145
2020-11-08T00:00:00Z,77.28571428571429,560,MS151
2020-11-08T00:00:00Z,85.55555555555554,360,MS152
2020-11-08T00:00:00Z,80.23076923076924,2600,MS153
2020-11-08T00:00:00Z,78.2340425531915,3760,MS175
2020-11-08T00:00:00Z,23.66666666666666,480,MS176
2020-11-08T00:00:00Z,81.97872340425532,3760,MS179
2020-11-08T00:00:00Z,53.14893617021275,1880,MS180
2020-11-08T00:00:00Z,33.3076923076923,1040,MS204
2020-11-08T00:00:00Z,59.25925925925924,3240,MS207
2020-11-08T00:00:00Z,62.31666666666666,2400,MS215
2020-11-08T00:00:00Z,48.800000000000004,400,MS216
2020-11-08T00:00:00Z,55.52380952380955,3360,MS219
2020-11-08T00:00:00Z,43.876543209876516,3240,MS223
2020-11-08T00:00:00Z,72.92500000000001,3200,MS224
2020-11-08T00:00:00Z,58.50892857142857,4480,MS225
2020-11-08T00:00:00Z,47.713043478260865,4600,MS226
2020-11-08T00:00:00Z,37.11764705882352,1360,MS227
2020-11-08T00:00:00Z,51.41818181818183,2200,MS228
2020-11-08T00:00:00Z,51.1076923076923,2600,MS229
2020-11-08T00:00:00Z,49.56470588235295,3400,MS230
2020-11-08T00:00:00Z,53.550458715596335,4360,MS231
2020-11-08T00:00:00Z,45.46666666666667,2400,MS233
2020-11-08T00:00:00Z,33.54455445544555,4040,MS234
2020-11-08T00:00:00Z,50.79761904761906,3360,MS237
2020-11-08T00:00:00Z,59.91603053435114,5240,MS238
2020-11-08T00:00:00Z,61.09302325581396,3440,MS239
2020-11-08T00:00:00Z,54.89344262295083,4880,MS240
2020-11-08T00:00:00Z,52.81818181818182,5720,MS242
2020-11-08T00:00:00Z,53.666666666666686,3000,MS243
2020-11-08T00:00:00Z,49.95348837209302,5160,MS244
2020-11-08T00:00:00Z,44.71111111111112,1800,MS245
2020-11-08T00:00:00Z,41.12903225806452,3720,MS246
2020-11-08T00:00:00Z,50.71186440677966,4720,MS248
2020-11-08T00:00:00Z,58.228395061728385,6480,MS249
2020-11-08T00:00:00Z,52.447058823529424,3400,MS251
2020-11-08T00:00:00Z,54.71830985915494,5680,MS252
2020-11-08T00:00:00Z,47.79844961240312,5160,MS253
2020-11-08T00:00:00Z,49.51470588235294,5440,MS254
2020-11-08T00:00:00Z,46.027397260273965,2920,MS255
2020-11-08T00:00:00Z,56.84375,5120,MS256
2020-11-08T00:00:00Z,46.305084745762734,4720,MS257
2020-11-08T00:00:00Z,50.63855421686748,3320,MS258
2020-11-08T00:00:00Z,63.55,4800,MS259
2020-11-08T00:00:00Z,61.446808510638306,3760,MS260
2020-11-08T00:00:00Z,57.776978417266186,5560,MS261
2020-11-08T00:00:00Z,38.869565217391305,920,MS262
2020-11-08T00:00:00Z,23.66666666666666,360,MS265
2020-11-08T00:00:00Z,39.075757575757564,2640,MS266
2020-11-08T00:00:00Z,37.88095238095239,1680,MS271
2020-11-08T00:00:00Z,63.60493827160494,3240,MS272
2020-11-08T00:00:00Z,67.01724137931036,6960,MS277
2020-11-08T00:00:00Z,67.58646616541354,5320,MS278
2020-11-08T00:00:00Z,62.99999999999999,5000,MS280
2020-11-08T00:00:00Z,61.751879699248114,5320,MS281
2020-11-08T00:00:00Z,61.31249999999999,3200,MS286
2020-11-08T00:00:00Z,60.476190476190446,1680,MS287
2020-11-08T00:00:00Z,38.37500000000001,960,MS288
2020-11-08T00:00:00Z,22.8421052631579,760,MS289
2020-11-08T00:00:00Z,57.57553956834535,5560,MS290
2020-11-08T00:00:00Z,59.50568181818182,7040,MS291
2020-11-08T00:00:00Z,78.09302325581396,5160,MS292
2020-11-08T00:00:00Z,51.78947368421052,760,MS293
2020-11-08T00:00:00Z,53.1578947368421,760,MS294
2020-11-08T00:00:00Z,78.04054054054055,2960,MS295
2020-11-08T00:00:00Z,40.05882352941177,680,MS296
2020-11-08T00:00:00Z,14.40909090909091,1760,MS297
2020-11-08T00:00:00Z,71.44537815126051,4760,MS300
2020-11-08T00:00:00Z,59.45454545454546,1320,MS301
2020-11-08T00:00:00Z,68.75362318840581,2760,MS302
2020-11-08T00:00:00Z,52.0,680,MS303
2020-11-08T00:00:00Z,26.0,40,MS304
2020-11-08T00:00:00Z,41.42424242424243,1320,MS306
2020-11-08T00:00:00Z,70.74137931034483,4640,MS308
2020-11-08T00:00:00Z,78.0,320,MS309
2020-11-08T00:00:00Z,46.11111111111111,1440,MS311
2020-11-08T00:00:00Z,41.13043478260869,920,MS312
2020-11-08T00:00:00Z,68.20000000000002,5000,MS315
2020-11-08T00:00:00Z,57.18181818181819,880,MS316
2020-11-08T00:00:00Z,27.428571428571423,560,MS318
2020-11-08T00:00:00Z,41.793103448275865,1160,MS321
2020-11-08T00:00:00Z,37.674157303370784,3560,MS339
2020-11-08T00:00:00Z,35.4516129032258,1240,MS340
2020-11-08T00:00:00Z,47.794117647058826,1360,MS341
2020-11-08T00:00:00Z,37.5,640,MS343
2020-11-08T00:00:00Z,67.16470588235295,3400,MS348
2020-11-08T00:00:00Z,56.13333333333332,1200,MS349
2020-11-08T00:00:00Z,58.5625,640,MS350
2020-11-08T00:00:00Z,47.61111111111113,3600,MS356
2020-11-08T00:00:00Z,48.08955223880598,5360,MS358
2020-11-08T00:00:00Z,46.45112781954889,5320,MS362
2020-11-08T00:00:00Z,37.10204081632652,3920,MS364
2020-11-08T00:00:00Z,29.94594594594595,1480,MS365
2020-11-08T00:00:00Z,39.517857142857146,6720,MS366
2020-11-08T00:00:00Z,46.45054945054947,3640,MS367
2020-11-08T00:00:00Z,48.19736842105263,3040,MS371
2020-11-08T00:00:00Z,33.15789473684211,7600,MS372
2020-11-08T00:00:00Z,29.666666666666664,480,MS374
2020-11-08T00:00:00Z,48.80341880341879,4680,MS376
2020-11-08T00:00:00Z,37.674157303370784,3560,MS377
2020-11-08T00:00:00Z,39.322580645161295,4960,MS381
2020-11-08T00:00:00Z,43.95555555555556,1800,MS383
2020-11-08T00:00:00Z,48.61627906976744,3440,MS390
2020-11-08T00:00:00Z,47.87499999999999,3520,MS391
2020-11-08T00:00:00Z,51.530864197530846,3240,MS392
2020-11-08T00:00:00Z,50.41935483870967,2480,MS393
2020-11-08T00:00:00Z,47.952380952380956,1680,MS394
2020-11-08T00:00:00Z,45.60465116279069,3440,MS395
2020-11-08T00:00:00Z,49.545454545454554,1760,MS399
2020-11-08T00:00:00Z,29.666666666666657,720,MS403
2020-11-08T00:00:00Z,33.125,640,MS404
2020-11-08T00:00:00Z,30.0,240,MS405
2020-11-08T00:00:00Z,37.71428571428572,3360,MS406
2020-11-08T00:00:00Z,44.99173553719007,4840,MS407
2020-11-08T00:00:00Z,51.8125,2560,MS413
2020-11-08T00:00:00Z,54.54088050314465,6360,MS414
2020-11-08T00:00:00Z,47.662790697674396,3440,MS415
2020-11-08T00:00:00Z,53.378378378378386,5920,MS416
2020-11-08T00:00:00Z,56.09392265193368,7240,MS417
2020-11-08T00:00:00Z,48.91666666666668,3840,MS418
2020-11-08T00:00:00Z,54.17085427135679,7960,MS419
2020-11-08T00:00:00Z,52.5432098765432,3240,MS421
2020-11-08T00:00:00Z,35.659574468085104,1880,MS422
2020-11-08T00:00:00Z,42.73529411764706,5440,MS423
2020-11-08T00:00:00Z,68.79310344827584,1160,MS424
2020-11-08T00:00:00Z,25.466666666666676,600,MS425
2020-11-08T00:00:00Z,63.361111111111114,5760,MS426
2020-11-08T00:00:00Z,52.955357142857146,4480,MS427
2020-11-08T00:00:00Z,65.07291666666667,3840,MS428
2020-11-08T00:00:00Z,44.20833333333336,1920,MS430
2020-11-08T00:00:00Z,40.54545454545454,3520,MS431
2020-11-08T00:00:00Z,36.375,2560,MS432
2020-11-08T00:00:00Z,44.5,5120,MS434
2020-11-08T00:00:00Z,46.808823529411754,5440,MS435
2020-11-08T00:00:00Z,58.307692307692335,6240,MS437
2020-11-08T00:00:00Z,50.753424657534254,5840,MS438
2020-11-08T00:00:00Z,57.73456790123454,6480,MS439
2020-11-08T00:00:00Z,64.0982142857143,4480,MS440
2020-11-08T00:00:00Z,41.06666666666666,1800,MS441
2020-11-08T00:00:00Z,42.04878048780487,1640,MS442
2020-11-08T00:00:00Z,59.168539325842694,3560,MS443
2020-11-08T00:00:00Z,46.6,3800,MS444
2020-11-08T00:00:00Z,56.15384615384614,3120,MS445
2020-11-08T00:00:00Z,49.067796610169495,2360,MS446
2020-11-08T00:00:00Z,55.467532467532465,3080,MS447
2020-11-08T00:00:00Z,51.35036496350366,5480,MS448
2020-11-08T00:00:00Z,65.74125874125873,5720,MS449
2020-11-08T00:00:00Z,29.5,320,MS450
2020-11-08T00:00:00Z,62.87962962962961,4320,MS451
2020-11-08T00:00:00Z,61.39370078740157,5080,MS452
2020-11-08T00:00:00Z,40.18181818181818,880,MS453
2020-11-08T00:00:00Z,70.41964285714283,4480,MS454
2020-11-08T00:00:00Z,30.57142857142857,280,MS455
2020-11-08T00:00:00Z,51.281553398058264,4120,MS456
2020-11-08T00:00:00Z,61.82677165354328,5080,MS457
2020-11-08T00:00:00Z,71.64367816091952,3480,MS458
2020-11-08T00:00:00Z,56.63999999999999,4000,MS459
2020-11-08T00:00:00Z,49.924242424242415,5280,MS460
2020-11-08T00:00:00Z,59.96747967479673,4920,MS462
2020-11-08T00:00:00Z,59.73333333333335,3000,MS463
2020-11-08T00:00:00Z,79.90588235294119,3400,MS464
2020-11-08T00:00:00Z,34.84090909090909,1760,MS466
2020-11-08T00:00:00Z,57.693693693693696,4440,MS467
2020-11-08T00:00:00Z,43.64,1000,MS468
2020-11-08T00:00:00Z,65.35227272727272,3520,MS469
2020-11-08T00:00:00Z,24.400000000000006,400,MS470
2020-11-08T00:00:00Z,19.0,160,MS471
2020-11-08T00:00:00Z,22.88888888888889,360,MS472
2020-11-08T00:00:00Z,34.17391304347826,920,MS473
2020-11-08T00:00:00Z,53.83098591549295,2840,MS475
2020-11-08T00:00:00Z,53.320512820512825,3120,MS476
2020-11-08T00:00:00Z,47.830188679245296,2120,MS481
2020-11-08T00:00:00Z,25.0,40,MS485
2020-11-08T00:00:00Z,55.54861111111112,5760,MS486
2020-11-08T00:00:00Z,0.0,0,MS487
2020-11-08T00:00:00Z,53.98181818181819,2200,MS488
2020-11-08T00:00:00Z,21.666666666666664,120,MS489
2020-11-08T00:00:00Z,54.76,2000,MS490
2020-11-08T00:00:00Z,34.64,1000,MS491
2020-11-08T00:00:00Z,54.3265306122449,1960,MS492
2020-11-08T00:00:00Z,27.27906976744186,1720,MS494
2020-11-08T00:00:00Z,46.5625,1280,MS495
2020-11-08T00:00:00Z,25.303797468354425,3160,MS496
2020-11-08T00:00:00Z,27.87037037037037,2160,MS497
2020-11-08T00:00:00Z,56.076923076923066,4680,MS500
2020-11-08T00:00:00Z,100.33333333333331,240,MS502
2020-11-08T00:00:00Z,55.96396396396397,4440,MS503
2020-11-08T00:00:00Z,48.42682926829267,3280,MS523
2020-11-08T00:00:00Z,78.468085106383,1880,MS527
2020-11-08T00:00:00Z,32.0,1160,MS530
2020-11-08T00:00:00Z,67.86567164179104,2680,MS535
2020-11-08T00:00:00Z,49.46666666666667,600,MS556
2020-11-08T00:00:00Z,44.95238095238095,840,MS582
2020-11-08T00:00:00Z,40.61224489795918,3920,MS584
2020-11-08T00:00:00Z,36.999999999999986,1520,MS597
2020-11-08T00:00:00Z,35.76666666666666,1200,MS631
2020-11-08T00:00:00Z,57.642201834862405,4360,MS633
2020-11-08T00:00:00Z,56.436170212765965,3760,MS634
2020-11-08T00:00:00Z,50.69911504424779,4520,MS636
2020-11-08T00:00:00Z,61.72164948453607,3880,MS637
2020-11-08T00:00:00Z,67.10606060606062,5280,MS638
2020-11-08T00:00:00Z,54.69696969696974,3960,MS639
2020-11-08T00:00:00Z,66.95569620253167,6320,MS640
2020-11-08T00:00:00Z,71.55140186915885,4280,MS641
2020-11-08T00:00:00Z,69.71875,3840,MS644
2020-11-08T00:00:00Z,55.159292035398224,4520,MS645
2020-11-08T00:00:00Z,57.371428571428574,7000,MS646
2020-11-08T00:00:00Z,71.71428571428574,4480,MS647
2020-11-08T00:00:00Z,55.25274725274729,3640,MS648
2020-11-08T00:00:00Z,61.23636363636364,2200,MS649
2020-11-08T00:00:00Z,51.96666666666667,2400,MS650
2020-11-08T00:00:00Z,62.05325443786984,6760,MS651
2020-11-08T00:00:00Z,69.25925925925925,3240,MS652
2020-11-08T00:00:00Z,71.39436619718312,5680,MS653
2020-11-08T00:00:00Z,55.130841121495315,4280,MS654
2020-11-08T00:00:00Z,41.96666666666667,1200,MS655
2020-11-08T00:00:00Z,37.3448275862069,1160,MS656
2020-11-08T00:00:00Z,43.13043478260869,2760,MS657
2020-11-08T00:00:00Z,51.74626865671641,2680,MS658
2020-11-08T00:00:00Z,50.64102564102565,1560,MS659
2020-11-08T00:00:00Z,40.29999999999999,800,MS668
2020-11-08T00:00:00Z,50.2127659574468,1880,MS669
2020-11-08T00:00:00Z,55.04615384615387,2600,MS670
2020-11-08T00:00:00Z,50.78688524590166,2440,MS671
2020-11-08T00:00:00Z,54.571428571428555,3640,MS672
2020-11-08T00:00:00Z,62.863636363636374,2640,MS673
2020-11-08T00:00:00Z,42.999999999999986,1400,MS689
2020-11-08T00:00:00Z,55.0,160,MS690
2020-11-08T00:00:00Z,42.0,160,MS691
2020-11-08T00:00:00Z,31.66666666666666,360,MS693
2020-11-08T00:00:00Z,29.977777777777774,1800,MS699
2020-11-08T00:00:00Z,40.33333333333335,1200,MS700
2020-11-08T00:00:00Z,37.535714285714285,2240,MS701
2020-11-08T00:00:00Z,41.94520547945205,2920,MS703
2020-11-08T00:00:00Z,49.05084745762715,2360,MS704
2020-11-08T00:00:00Z,38.90322580645161,1240,MS709
2020-11-08T00:00:00Z,58.32258064516129,1240,MS710
2020-11-08T00:00:00Z,39.85714285714286,1120,MS712
2020-11-08T00:00:00Z,46.52173913043478,920,MS725
2020-11-08T00:00:00Z,46.239999999999995,1000,MS730
2020-11-08T00:00:00Z,49.375,320,MS731
2020-11-08T00:00:00Z,30.624999999999996,960,MS732
2020-11-08T00:00:00Z,32.32954545454545,3520,MS733
2020-11-08T00:00:00Z,0.0,0,MS734
2020-11-08T00:00:00Z,34.776470588235284,3400,MS735
2020-11-08T00:00:00Z,32.25925925925926,1080,MS738
2020-11-08T00:00:00Z,47.039603960396015,4040,MS740
2020-11-08T00:00:00Z,50.95238095238095,840,MS742
2020-11-08T00:00:00Z,29.537037037037035,2160,MS747
2020-11-08T00:00:00Z,38.787878787878796,1320,MS748
2020-11-08T00:00:00Z,32.727272727272734,1760,MS749
2020-11-08T00:00:00Z,58.371794871794876,3120,MS767
2020-11-08T00:00:00Z,56.064102564102555,3120,MS768
2020-11-08T00:00:00Z,51.86046511627905,3440,MS769
2020-11-08T00:00:00Z,48.4222222222222,3600,MS770
2020-11-08T00:00:00Z,28.714285714285715,560,MS771
2020-11-08T00:00:00Z,54.80219780219784,3640,MS772
2020-11-08T00:00:00Z,47.03157894736841,3800,MS773
2020-11-08T00:00:00Z,65.6,2800,MS813
2020-11-08T00:00:00Z,68.56756756756758,2960,MS815
2020-11-08T00:00:00Z,40.153846153846146,520,MS833
2020-11-08T00:00:00Z,48.83582089552239,2680,MS834
2020-11-08T00:00:00Z,63.765625,2560,MS835
2020-11-08T00:00:00Z,58.03529411764708,3400,MS836
2020-11-08T00:00:00Z,42.599999999999994,2000,MS837
2020-11-08T00:00:00Z,45.558558558558566,4440,MS838
2020-11-08T00:00:00Z,34.81081081081081,1480,MS839
2020-11-08T00:00:00Z,50.28205128205127,3120,MS840
2020-11-08T00:00:00Z,36.42857142857144,1120,MS842
2020-11-08T00:00:00Z,56.04000000000002,3000,MS845
2020-11-08T00:00:00Z,63.95348837209303,3440,MS847
2020-11-08T00:00:00Z,72.13541666666666,3840,MS848
2020-11-08T00:00:00Z,66.14583333333331,3840,MS850
2020-11-08T00:00:00Z,69.20454545454547,5280,MS851
2020-11-08T00:00:00Z,32.22222222222222,360,MS852
2020-11-08T00:00:00Z,61.74590163934428,4880,MS853
2020-11-08T00:00:00Z,53.060606060606084,2640,MS854
2020-11-08T00:00:00Z,59.65555555555555,3600,MS855
2020-11-08T00:00:00Z,38.392857142857146,1120,MS856
2020-11-08T00:00:00Z,54.230769230769226,1040,MS872
2020-11-08T00:00:00Z,54.19117647058825,2720,MS915
2020-11-08T00:00:00Z,62.341772151898724,3160,MS916
2020-11-08T00:00:00Z,64.30379746835442,3160,MS933
2020-11-08T00:00:00Z,28.666666666666668,2040,MS937
2020-11-08T00:00:00Z,23.3,400,MS939
2020-11-08T00:00:00Z,16.866666666666667,600,MS941
2020-11-08T00:00:00Z,23.043478260869563,920,MS943
2020-11-08T00:00:00Z,19.0,320,MS944
2020-11-08T00:00:00Z,24.39285714285715,1120,MS945
2020-11-08T00:00:00Z,38.112500000000004,3200,MS946
2020-11-08T00:00:00Z,27.599999999999994,1000,MS947
2020-11-08T00:00:00Z,29.833333333333332,2640,MS948
2020-11-08T00:00:00Z,40.27586206896554,2320,MS949
2020-11-08T00:00:00Z,46.099999999999994,400,MS952
2020-11-08T00:00:00Z,56.93599999999999,5000,MS953
2020-11-08T00:00:00Z,44.082352941176474,3400,MS954
2020-11-08T00:00:00Z,50.95,2400,MS956
2020-11-08T00:00:00Z,49.46875,1280,MS957
2020-11-08T00:00:00Z,48.36170212765956,1880,MS958
2020-11-08T00:00:00Z,41.66666666666666,1200,MS959
2020-11-08T00:00:00Z,56.239999999999995,1000,MS960
2020-11-08T00:00:00Z,59.04347826086956,1840,MS962
2020-11-08T00:00:00Z,62.81632653061223,1960,MS963
2020-11-08T00:00:00Z,51.46296296296294,2160,MS964
2020-11-08T00:00:00Z,32.22222222222223,1800,MS964_A
2020-11-08T00:00:00Z,40.666666666666664,1200,MS965
2020-11-08T00:00:00Z,39.939393939393945,1320,MS965_A
2020-11-08T00:00:00Z,49.282051282051285,1560,MS966
2020-11-08T00:00:00Z,32.38095238095238,1680,MS966_A
2020-11-08T00:00:00Z,51.99999999999999,2480,MS967
2020-11-08T00:00:00Z,25.42857142857143,1960,MS967_A
2020-11-08T00:00:00Z,39.916666666666664,1440,MS969
2020-11-08T00:00:00Z,45.84615384615385,1560,MS970
2020-11-08T00:00:00Z,45.40000000000002,2000,MS971
2020-11-08T00:00:00Z,33.46938775510203,1960,MS972
2020-11-08T00:00:00Z,33.82258064516128,2480,MS973
2020-11-08T00:00:00Z,72.33333333333333,1080,MS974
2020-11-08T00:00:00Z,55.00000000000001,1000,MS975
2020-11-08T00:00:00Z,44.77777777777778,2520,MS976
2020-11-08T00:00:00Z,32.622222222222234,1800,MS977
2020-11-08T00:00:00Z,22.42000000000001,2000,MS979
2020-11-08T00:00:00Z,40.0,160,MS980
2020-11-08T00:00:00Z,23.6,1000,MS981
2020-11-08T00:00:00Z,34.272727272727266,1760,MS982
2020-11-08T00:00:00Z,25.6764705882353,1360,MS983
2020-11-08T00:00:00Z,31.407407407407405,1080,MS984
2020-11-08T00:00:00Z,19.0,160,MS985
2020-11-08T00:00:00Z,27.678571428571434,2240,MS986
2020-11-08T00:00:00Z,27.74358974358975,1560,MS987
2020-11-08T00:00:00Z,24.470588235294116,680,MS988
2020-11-08T00:00:00Z,35.47457627118644,2360,MS989
2020-11-09T00:00:00Z,71.00000000000001,1000,MS1001
2020-11-09T00:00:00Z,90.49624060150376,10640,MS106
2020-11-09T00:00:00Z,33.0,600,MS107
2020-11-09T00:00:00Z,99.2471264367816,6960,MS108
2020-11-09T00:00:00Z,64.46666666666667,600,MS109
2020-11-09T00:00:00Z,92.59426229508199,9760,MS110
2020-11-09T00:00:00Z,49.29411764705882,680,MS111
2020-11-09T00:00:00Z,91.97826086956523,7360,MS112
2020-11-09T00:00:00Z,41.33333333333333,480,MS113
2020-11-09T00:00:00Z,91.64795918367349,7840,MS114
2020-11-09T00:00:00Z,59.20987654320986,3240,MS115
2020-11-09T00:00:00Z,75.95522388059705,5360,MS116
2020-11-09T00:00:00Z,53.5,160,MS117
2020-11-09T00:00:00Z,97.59880239520959,6680,MS118
2020-11-09T00:00:00Z,61.94285714285716,1400,MS119
2020-11-09T00:00:00Z,91.97560975609751,4920,MS120
2020-11-09T00:00:00Z,0.0,0,MS121
2020-11-09T00:00:00Z,91.1197604790419,6680,MS122
2020-11-09T00:00:00Z,47.0,120,MS123
2020-11-09T00:00:00Z,99.30952380952382,3360,MS124
2020-11-09T00:00:00Z,41.255813953488385,1720,MS125
2020-11-09T00:00:00Z,71.22222222222224,6120,MS126
2020-11-09T00:00:00Z,86.97333333333336,3000,MS127
2020-11-09T00:00:00Z,88.06896551724137,2320,MS128
2020-11-09T00:00:00Z,81.75247524752476,4040,MS129
2020-11-09T00:00:00Z,73.91208791208791,3640,MS130
2020-11-09T00:00:00Z,55.53125,1280,MS131
2020-11-09T00:00:00Z,74.74999999999999,1600,MS132
2020-11-09T00:00:00Z,79.23423423423425,4440,MS133
2020-11-09T00:00:00Z,0.0,0,MS134
2020-11-09T00:00:00Z,56.0,640,MS140
2020-11-09T00:00:00Z,78.89361702127657,1880,MS141
2020-11-09T00:00:00Z,92.61111111111109,1440,MS142
2020-11-09T00:00:00Z,59.0,80,MS143
2020-11-09T00:00:00Z,86.45161290322582,1240,MS144
2020-11-09T00:00:00Z,52.0,120,MS145
2020-11-09T00:00:00Z,72.63636363636365,440,MS151
2020-11-09T00:00:00Z,84.41666666666667,480,MS152
2020-11-09T00:00:00Z,78.8679245283019,2120,MS153
2020-11-09T00:00:00Z,67.77777777777779,4680,MS175
2020-11-09T00:00:00Z,26.642857142857146,560,MS176
2020-11-09T00:00:00Z,69.29166666666666,4800,MS179
2020-11-09T00:00:00Z,61.073170731707314,1640,MS180
2020-11-09T00:00:00Z,31.2,1000,MS204
2020-11-09T00:00:00Z,55.634408602150536,3720,MS207
2020-11-09T00:00:00Z,70.79452054794518,2920,MS215
2020-11-09T00:00:00Z,47.99999999999999,840,MS216
2020-11-09T00:00:00Z,51.63953488372092,3440,MS219
2020-11-09T00:00:00Z,48.516129032258064,2480,MS223
2020-11-09T00:00:00Z,63.414141414141426,3960,MS224
2020-11-09T00:00:00Z,54.36363636363637,2640,MS225
2020-11-09T00:00:00Z,49.445205479452056,5840,MS226
2020-11-09T00:00:00Z,43.655172413793096,1160,MS227
2020-11-09T00:00:00Z,48.03571428571427,2240,MS228
2020-11-09T00:00:00Z,51.960396039603935,4040,MS229
2020-11-09T00:00:00Z,49.59701492537314,2680,MS230
2020-11-09T00:00:00Z,51.030534351145036,5240,MS231
2020-11-09T00:00:00Z,44.84000000000001,3000,MS233
2020-11-09T00:00:00Z,35.469879518072304,3320,MS234
2020-11-09T00:00:00Z,53.35779816513762,4360,MS237
2020-11-09T00:00:00Z,56.92142857142856,5600,MS238
2020-11-09T00:00:00Z,57.65354330708663,5080,MS239
2020-11-09T00:00:00Z,60.290076335877856,5240,MS240
2020-11-09T00:00:00Z,60.18791946308724,5960,MS242
2020-11-09T00:00:00Z,57.06249999999999,3200,MS243
2020-11-09T00:00:00Z,41.18303571428568,8960,MS244
2020-11-09T00:00:00Z,46.1875,1280,MS245
2020-11-09T00:00:00Z,46.16,4000,MS246
2020-11-09T00:00:00Z,55.48091603053435,5240,MS248
2020-11-09T00:00:00Z,56.18023255813954,6880,MS249
2020-11-09T00:00:00Z,55.89423076923077,4160,MS251
2020-11-09T00:00:00Z,48.69032258064518,6200,MS252
2020-11-09T00:00:00Z,49.769230769230774,4680,MS253
2020-11-09T00:00:00Z,49.711409395973156,5960,MS254
2020-11-09T00:00:00Z,56.78873239436621,2840,MS255
2020-11-09T00:00:00Z,59.256410256410255,4680,MS256
2020-11-09T00:00:00Z,47.54482758620688,5800,MS257
2020-11-09T00:00:00Z,52.76842105263155,3800,MS258
2020-11-09T00:00:00Z,63.08396946564884,5240,MS259
2020-11-09T00:00:00Z,65.67,4000,MS260
2020-11-09T00:00:00Z,55.45098039215685,6120,MS261
2020-11-09T00:00:00Z,37.77777777777777,720,MS262
2020-11-09T00:00:00Z,30.045454545454543,880,MS265
2020-11-09T00:00:00Z,44.0,3240,MS266
2020-11-09T00:00:00Z,33.42857142857142,1680,MS271
2020-11-09T00:00:00Z,68.54054054054053,2960,MS272
2020-11-09T00:00:00Z,74.01351351351353,5920,MS277
2020-11-09T00:00:00Z,56.35460992907801,5640,MS278
2020-11-09T00:00:00Z,70.49180327868851,4880,MS280
2020-11-09T00:00:00Z,58.87931034482758,4640,MS281
2020-11-09T00:00:00Z,54.05263157894733,1520,MS286
2020-11-09T00:00:00Z,60.210526315789465,2280,MS287
2020-11-09T00:00:00Z,37.333333333333336,840,MS288
2020-11-09T00:00:00Z,23.33333333333333,480,MS289
2020-11-09T00:00:00Z,62.515873015873005,5040,MS290
